ena_project,ena_sample,ena_experiment,ena_run
PRJEB25999,ERS2401019,ERX2535557,ERR2516341
PRJEB25999,ERS2400996,ERX2535534,ERR2516318
PRJEB25999,ERS2400924,ERX2535462,ERR2516246
PRJEB25999,ERS2400985,ERX2535523,ERR2516307
PRJEB25999,ERS2400940,ERX2535478,ERR2516262
PRJEB25999,ERS2401013,ERX2535551,ERR2516335
PRJEB25999,ERS2401002,ERX2535540,ERR2516324
PRJEB25999,ERS2400886,ERX2535424,ERR2516208
PRJEB25999,ERS2401018,ERX2535556,ERR2516340
PRJEB25999,ERS2400936,ERX2535474,ERR2516258
PRJEB25999,ERS2400880,ERX2535418,ERR2516202
PRJEB25999,ERS2401056,ERX2535594,ERR2516378
PRJEB25999,ERS2401066,ERX2535604,ERR2516388
PRJEB25999,ERS2401052,ERX2535590,ERR2516374
PRJEB25999,ERS2401059,ERX2535597,ERR2516381
PRJEB25999,ERS2400916,ERX2535454,ERR2516238
PRJEB25999,ERS2401032,ERX2535570,ERR2516354
PRJEB25999,ERS2400976,ERX2535514,ERR2516298
PRJEB25999,ERS2400991,ERX2535529,ERR2516313
PRJEB25999,ERS2400895,ERX2535433,ERR2516217
PRJEB25999,ERS2400912,ERX2535450,ERR2516234
PRJEB25999,ERS2401036,ERX2535574,ERR2516358
PRJEB25999,ERS2400889,ERX2535427,ERR2516211
PRJEB25999,ERS2400946,ERX2535484,ERR2516268
PRJEB25999,ERS2400995,ERX2535533,ERR2516317
PRJEB25999,ERS2400987,ERX2535525,ERR2516309
PRJEB25999,ERS2400925,ERX2535463,ERR2516247
PRJEB25999,ERS2400982,ERX2535520,ERR2516304
PRJEB25999,ERS2401009,ERX2535547,ERR2516331
PRJEB25999,ERS2400909,ERX2535447,ERR2516231
PRJEB25999,ERS2400897,ERX2535435,ERR2516219
PRJEB25999,ERS2400974,ERX2535512,ERR2516296
PRJEB25999,ERS2400899,ERX2535437,ERR2516221
PRJEB25999,ERS2400858,ERX2535396,ERR2516180
PRJEB25999,ERS2400931,ERX2535469,ERR2516253
PRJEB25999,ERS2400989,ERX2535527,ERR2516311
PRJEB25999,ERS2400943,ERX2535481,ERR2516265
PRJEB25999,ERS2400865,ERX2535403,ERR2516187
PRJEB25999,ERS2401073,ERX2535611,ERR2516395
PRJEB25999,ERS2400863,ERX2535401,ERR2516185
PRJEB25999,ERS2400918,ERX2535456,ERR2516240
PRJEB25999,ERS2400861,ERX2535399,ERR2516183
PRJEB25999,ERS2401046,ERX2535584,ERR2516368
PRJEB25999,ERS2400900,ERX2535438,ERR2516222
PRJEB25999,ERS2401016,ERX2535554,ERR2516338
PRJEB25999,ERS2400966,ERX2535504,ERR2516288
PRJEB25999,ERS2400874,ERX2535412,ERR2516196
PRJEB25999,ERS2400921,ERX2535459,ERR2516243
PRJEB25999,ERS2400866,ERX2535404,ERR2516188
PRJEB25999,ERS2400877,ERX2535415,ERR2516199
PRJEB25999,ERS2401074,ERX2535612,ERR2516396
PRJEB25999,ERS2400898,ERX2535436,ERR2516220
PRJEB25999,ERS2401007,ERX2535545,ERR2516329
PRJEB25999,ERS2401075,ERX2535613,ERR2516397
PRJEB25999,ERS2400892,ERX2535430,ERR2516214
PRJEB25999,ERS2400870,ERX2535408,ERR2516192
PRJEB25999,ERS2401067,ERX2535605,ERR2516389
PRJEB25999,ERS2400944,ERX2535482,ERR2516266
PRJEB25999,ERS2400934,ERX2535472,ERR2516256
PRJEB25999,ERS2400975,ERX2535513,ERR2516297
PRJEB25999,ERS2400868,ERX2535406,ERR2516190
PRJEB25999,ERS2400960,ERX2535498,ERR2516282
PRJEB25999,ERS2401077,ERX2535615,ERR2516399
PRJEB25999,ERS2401068,ERX2535606,ERR2516390
PRJEB25999,ERS2400860,ERX2535398,ERR2516182
PRJEB25999,ERS2400887,ERX2535425,ERR2516209
PRJEB25999,ERS2401069,ERX2535607,ERR2516391
PRJEB25999,ERS2400929,ERX2535467,ERR2516251
PRJEB25999,ERS2400864,ERX2535402,ERR2516186
PRJEB25999,ERS2400963,ERX2535501,ERR2516285
PRJEB25999,ERS2401045,ERX2535583,ERR2516367
PRJEB25999,ERS2400904,ERX2535442,ERR2516226
PRJEB25999,ERS2400958,ERX2535496,ERR2516280
PRJEB25999,ERS2401034,ERX2535572,ERR2516356
PRJEB25999,ERS2401022,ERX2535560,ERR2516344
PRJEB25999,ERS2400845,ERX2535383,ERR2516167
PRJEB25999,ERS2400941,ERX2535479,ERR2516263
PRJEB25999,ERS2400855,ERX2535393,ERR2516177
PRJEB25999,ERS2400930,ERX2535468,ERR2516252
PRJEB25999,ERS2401055,ERX2535593,ERR2516377
PRJEB25999,ERS2400981,ERX2535519,ERR2516303
PRJEB25999,ERS2401051,ERX2535589,ERR2516373
PRJEB25999,ERS2400876,ERX2535414,ERR2516198
PRJEB25999,ERS2401060,ERX2535598,ERR2516382
PRJEB25999,ERS2400859,ERX2535397,ERR2516181
PRJEB25999,ERS2400969,ERX2535507,ERR2516291
PRJEB25999,ERS2401039,ERX2535577,ERR2516361
PRJEB25999,ERS2400979,ERX2535517,ERR2516301
PRJEB25999,ERS2400932,ERX2535470,ERR2516254
PRJEB25999,ERS2401011,ERX2535549,ERR2516333
PRJEB25999,ERS2401053,ERX2535591,ERR2516375
PRJEB25999,ERS2401030,ERX2535568,ERR2516352
PRJEB25999,ERS2400967,ERX2535505,ERR2516289
PRJEB25999,ERS2400980,ERX2535518,ERR2516302
PRJEB25999,ERS2400884,ERX2535422,ERR2516206
PRJEB25999,ERS2400965,ERX2535503,ERR2516287
PRJEB25999,ERS2400854,ERX2535392,ERR2516176
PRJEB25999,ERS2401035,ERX2535573,ERR2516357
PRJEB25999,ERS2400952,ERX2535490,ERR2516274
PRJEB25999,ERS2400948,ERX2535486,ERR2516270
PRJEB25999,ERS2400973,ERX2535511,ERR2516295
PRJEB25999,ERS2401070,ERX2535608,ERR2516392
PRJEB25999,ERS2401042,ERX2535580,ERR2516364
PRJEB25999,ERS2400939,ERX2535477,ERR2516261
PRJEB25999,ERS2401025,ERX2535563,ERR2516347
PRJEB25999,ERS2401043,ERX2535581,ERR2516365
PRJEB25999,ERS2400935,ERX2535473,ERR2516257
PRJEB25999,ERS2400998,ERX2535536,ERR2516320
PRJEB25999,ERS2401027,ERX2535565,ERR2516349
PRJEB25999,ERS2400844,ERX2535382,ERR2516166
PRJEB25999,ERS2400964,ERX2535502,ERR2516286
PRJEB25999,ERS2400853,ERX2535391,ERR2516175
PRJEB25999,ERS2400959,ERX2535497,ERR2516281
PRJEB25999,ERS2400986,ERX2535524,ERR2516308
PRJEB25999,ERS2401023,ERX2535561,ERR2516345
PRJEB25999,ERS2400923,ERX2535461,ERR2516245
PRJEB25999,ERS2401014,ERX2535552,ERR2516336
PRJEB25999,ERS2401029,ERX2535567,ERR2516351
PRJEB25999,ERS2400927,ERX2535465,ERR2516249
PRJEB25999,ERS2400881,ERX2535419,ERR2516203
PRJEB25999,ERS2400999,ERX2535537,ERR2516321
PRJEB25999,ERS2401012,ERX2535550,ERR2516334
PRJEB25999,ERS2400848,ERX2535386,ERR2516170
PRJEB25999,ERS2400961,ERX2535499,ERR2516283
PRJEB25999,ERS2401033,ERX2535571,ERR2516355
PRJEB25999,ERS2400917,ERX2535455,ERR2516239
PRJEB25999,ERS2400891,ERX2535429,ERR2516213
PRJEB25999,ERS2400955,ERX2535493,ERR2516277
PRJEB25999,ERS2401015,ERX2535553,ERR2516337
PRJEB25999,ERS2401037,ERX2535575,ERR2516359
PRJEB25999,ERS2400911,ERX2535449,ERR2516233
PRJEB25999,ERS2400878,ERX2535416,ERR2516200
PRJEB25999,ERS2400970,ERX2535508,ERR2516292
PRJEB25999,ERS2401071,ERX2535609,ERR2516393
PRJEB25999,ERS2400867,ERX2535405,ERR2516189
PRJEB25999,ERS2400873,ERX2535411,ERR2516195
PRJEB25999,ERS2400847,ERX2535385,ERR2516169
PRJEB25999,ERS2401004,ERX2535542,ERR2516326
PRJEB25999,ERS2401041,ERX2535579,ERR2516363
PRJEB25999,ERS2400893,ERX2535431,ERR2516215
PRJEB25998,ERS2400830,ERX2535368,ERR2516152
PRJEB25998,ERS2400802,ERX2535340,ERR2516124
PRJEB25998,ERS2400838,ERX2535376,ERR2516160
PRJEB25998,ERS2400823,ERX2535361,ERR2516145
PRJEB25998,ERS2400821,ERX2535359,ERR2516143
PRJEB25998,ERS2400789,ERX2535327,ERR2516111
PRJEB25998,ERS2400803,ERX2535341,ERR2516125
PRJEB25998,ERS2400816,ERX2535354,ERR2516138
PRJEB25998,ERS2400825,ERX2535363,ERR2516147
PRJEB25998,ERS2400836,ERX2535374,ERR2516158
PRJEB25998,ERS2400813,ERX2535351,ERR2516135
PRJEB25998,ERS2400814,ERX2535352,ERR2516136
PRJEB25998,ERS2400839,ERX2535377,ERR2516161
PRJEB25998,ERS2400829,ERX2535367,ERR2516151
PRJEB25998,ERS2400800,ERX2535338,ERR2516122
PRJEB25998,ERS2400810,ERX2535348,ERR2516132
PRJEB25998,ERS2400781,ERX2535319,ERR2516103
PRJEB25998,ERS2400833,ERX2535371,ERR2516155
PRJEB25998,ERS2400801,ERX2535339,ERR2516123
PRJEB25998,ERS2400831,ERX2535369,ERR2516153
PRJEB25998,ERS2400819,ERX2535357,ERR2516141
PRJEB25998,ERS2400822,ERX2535360,ERR2516144
PRJEB25998,ERS2400799,ERX2535337,ERR2516121
PRJEB25998,ERS2400795,ERX2535333,ERR2516117
PRJEB25998,ERS2400780,ERX2535318,ERR2516102
PRJEB25998,ERS2400783,ERX2535321,ERR2516105
PRJEB25998,ERS2400804,ERX2535342,ERR2516126
PRJEB25998,ERS2400788,ERX2535326,ERR2516110
PRJEB25998,ERS2400808,ERX2535346,ERR2516130
PRJEB25998,ERS2400842,ERX2535380,ERR2516164
PRJEB25998,ERS2400824,ERX2535362,ERR2516146
PRJEB25998,ERS2400826,ERX2535364,ERR2516148
PRJEB25998,ERS2400811,ERX2535349,ERR2516133
PRJEB25998,ERS2400820,ERX2535358,ERR2516142
PRJEB25998,ERS2400835,ERX2535373,ERR2516157
PRJEB25998,ERS2400797,ERX2535335,ERR2516119
PRJEB25998,ERS2400818,ERX2535356,ERR2516140
PRJEB25998,ERS2400841,ERX2535379,ERR2516163
PRJEB25998,ERS2400837,ERX2535375,ERR2516159
PRJEB25998,ERS2400791,ERX2535329,ERR2516113
PRJEB25998,ERS2400806,ERX2535344,ERR2516128
PRJEB25998,ERS2400790,ERX2535328,ERR2516112
PRJEB25998,ERS2400815,ERX2535353,ERR2516137
PRJEB25998,ERS2400828,ERX2535366,ERR2516150
PRJEB25998,ERS2400796,ERX2535334,ERR2516118
PRJEB25998,ERS2400817,ERX2535355,ERR2516139
PRJEB25998,ERS2400787,ERX2535325,ERR2516109
PRJEB25998,ERS2400827,ERX2535365,ERR2516149
PRJEB25998,ERS2400843,ERX2535381,ERR2516165
PRJEB25998,ERS2400794,ERX2535332,ERR2516116
PRJEB25998,ERS2400793,ERX2535331,ERR2516115
PRJEB25998,ERS2400792,ERX2535330,ERR2516114
PRJEB25998,ERS2400782,ERX2535320,ERR2516104
PRJEB25998,ERS2400798,ERX2535336,ERR2516120
PRJEB25998,ERS2400807,ERX2535345,ERR2516129
PRJEB25998,ERS2400809,ERX2535347,ERR2516131
PRJEB25998,ERS2400834,ERX2535372,ERR2516156
PRJEB25998,ERS2400784,ERX2535322,ERR2516106
PRJEB25998,ERS2400785,ERX2535323,ERR2516107
PRJEB25998,ERS2400840,ERX2535378,ERR2516162
PRJEB25998,ERS2400805,ERX2535343,ERR2516127
PRJEB25998,ERS2400812,ERX2535350,ERR2516134
PRJEB25998,ERS2400786,ERX2535324,ERR2516108
PRJEB25998,ERS2400832,ERX2535370,ERR2516154
PRJEB26000,ERS2401215,ERX2535753,ERR2516537
PRJEB26000,ERS2401348,ERX2535886,ERR2516670
PRJEB26000,ERS2401272,ERX2535810,ERR2516594
PRJEB26000,ERS2401287,ERX2535825,ERR2516609
PRJEB26000,ERS2401097,ERX2535635,ERR2516419
PRJEB26000,ERS2401300,ERX2535838,ERR2516622
PRJEB26000,ERS2401132,ERX2535670,ERR2516454
PRJEB26000,ERS2401404,ERX2535942,ERR2516726
PRJEB26000,ERS2401304,ERX2535842,ERR2516626
PRJEB26000,ERS2401253,ERX2535791,ERR2516575
PRJEB26000,ERS2401295,ERX2535833,ERR2516617
PRJEB26000,ERS2401113,ERX2535651,ERR2516435
PRJEB26000,ERS2401362,ERX2535900,ERR2516684
PRJEB26000,ERS2401127,ERX2535665,ERR2516449
PRJEB26000,ERS2401352,ERX2535890,ERR2516674
PRJEB26000,ERS2401162,ERX2535700,ERR2516484
PRJEB26000,ERS2401228,ERX2535766,ERR2516550
PRJEB26000,ERS2401173,ERX2535711,ERR2516495
PRJEB26000,ERS2401220,ERX2535758,ERR2516542
PRJEB26000,ERS2401413,ERX2535951,ERR2516735
PRJEB26000,ERS2401176,ERX2535714,ERR2516498
PRJEB26000,ERS2401239,ERX2535777,ERR2516561
PRJEB26000,ERS2401252,ERX2535790,ERR2516574
PRJEB26000,ERS2401258,ERX2535796,ERR2516580
PRJEB26000,ERS2401153,ERX2535691,ERR2516475
PRJEB26000,ERS2401146,ERX2535684,ERR2516468
PRJEB26000,ERS2401094,ERX2535632,ERR2516416
PRJEB26000,ERS2401398,ERX2535936,ERR2516720
PRJEB26000,ERS2401329,ERX2535867,ERR2516651
PRJEB26000,ERS2401262,ERX2535800,ERR2516584
PRJEB26000,ERS2401089,ERX2535627,ERR2516411
PRJEB26000,ERS2401214,ERX2535752,ERR2516536
PRJEB26000,ERS2401279,ERX2535817,ERR2516601
PRJEB26000,ERS2401152,ERX2535690,ERR2516474
PRJEB26000,ERS2401200,ERX2535738,ERR2516522
PRJEB26000,ERS2401358,ERX2535896,ERR2516680
PRJEB26000,ERS2401261,ERX2535799,ERR2516583
PRJEB26000,ERS2401260,ERX2535798,ERR2516582
PRJEB26000,ERS2401393,ERX2535931,ERR2516715
PRJEB26000,ERS2401320,ERX2535858,ERR2516642
PRJEB26000,ERS2401120,ERX2535658,ERR2516442
PRJEB26000,ERS2401392,ERX2535930,ERR2516714
PRJEB26000,ERS2401378,ERX2535916,ERR2516700
PRJEB26000,ERS2401312,ERX2535850,ERR2516634
PRJEB26000,ERS2401335,ERX2535873,ERR2516657
PRJEB26000,ERS2401223,ERX2535761,ERR2516545
PRJEB26000,ERS2401081,ERX2535619,ERR2516403
PRJEB26000,ERS2401104,ERX2535642,ERR2516426
PRJEB26000,ERS2401307,ERX2535845,ERR2516629
PRJEB26000,ERS2401213,ERX2535751,ERR2516535
PRJEB26000,ERS2401255,ERX2535793,ERR2516577
PRJEB26000,ERS2401389,ERX2535927,ERR2516711
PRJEB26000,ERS2401151,ERX2535689,ERR2516473
PRJEB26000,ERS2401099,ERX2535637,ERR2516421
PRJEB26000,ERS2401188,ERX2535726,ERR2516510
PRJEB26000,ERS2401339,ERX2535877,ERR2516661
PRJEB26000,ERS2401396,ERX2535934,ERR2516718
PRJEB26000,ERS2401194,ERX2535732,ERR2516516
PRJEB26000,ERS2401217,ERX2535755,ERR2516539
PRJEB26000,ERS2401321,ERX2535859,ERR2516643
PRJEB26000,ERS2401284,ERX2535822,ERR2516606
PRJEB26000,ERS2401274,ERX2535812,ERR2516596
PRJEB26000,ERS2401101,ERX2535639,ERR2516423
PRJEB26000,ERS2401305,ERX2535843,ERR2516627
PRJEB26000,ERS2401354,ERX2535892,ERR2516676
PRJEB26000,ERS2401381,ERX2535919,ERR2516703
PRJEB26000,ERS2401202,ERX2535740,ERR2516524
PRJEB26000,ERS2401397,ERX2535935,ERR2516719
PRJEB26000,ERS2401227,ERX2535765,ERR2516549
PRJEB26000,ERS2401264,ERX2535802,ERR2516586
PRJEB26000,ERS2401282,ERX2535820,ERR2516604
PRJEB26000,ERS2401299,ERX2535837,ERR2516621
PRJEB26000,ERS2401095,ERX2535633,ERR2516417
PRJEB26000,ERS2401333,ERX2535871,ERR2516655
PRJEB26000,ERS2401137,ERX2535675,ERR2516459
PRJEB26000,ERS2401414,ERX2535952,ERR2516736
PRJEB26000,ERS2401116,ERX2535654,ERR2516438
PRJEB26000,ERS2401330,ERX2535868,ERR2516652
PRJEB26000,ERS2401241,ERX2535779,ERR2516563
PRJEB26000,ERS2401337,ERX2535875,ERR2516659
PRJEB26000,ERS2401403,ERX2535941,ERR2516725
PRJEB26000,ERS2401144,ERX2535682,ERR2516466
PRJEB26000,ERS2401167,ERX2535705,ERR2516489
PRJEB26000,ERS2401199,ERX2535737,ERR2516521
PRJEB26000,ERS2401311,ERX2535849,ERR2516633
PRJEB26000,ERS2401079,ERX2535617,ERR2516401
PRJEB26000,ERS2401084,ERX2535622,ERR2516406
PRJEB26000,ERS2401291,ERX2535829,ERR2516613
PRJEB26000,ERS2401093,ERX2535631,ERR2516415
PRJEB26000,ERS2401257,ERX2535795,ERR2516579
PRJEB26000,ERS2401249,ERX2535787,ERR2516571
PRJEB26000,ERS2401367,ERX2535905,ERR2516689
PRJEB26000,ERS2401233,ERX2535771,ERR2516555
PRJEB26000,ERS2401247,ERX2535785,ERR2516569
PRJEB26000,ERS2401131,ERX2535669,ERR2516453
PRJEB26000,ERS2401231,ERX2535769,ERR2516553
PRJEB26000,ERS2401122,ERX2535660,ERR2516444
PRJEB26000,ERS2401318,ERX2535856,ERR2516640
PRJEB26000,ERS2401357,ERX2535895,ERR2516679
PRJEB26000,ERS2401244,ERX2535782,ERR2516566
PRJEB26000,ERS2401148,ERX2535686,ERR2516470
PRJEB26000,ERS2401234,ERX2535772,ERR2516556
PRJEB26000,ERS2401080,ERX2535618,ERR2516402
PRJEB26000,ERS2401110,ERX2535648,ERR2516432
PRJEB26000,ERS2401184,ERX2535722,ERR2516506
PRJEB26000,ERS2401349,ERX2535887,ERR2516671
PRJEB26000,ERS2401139,ERX2535677,ERR2516461
PRJEB26000,ERS2401372,ERX2535910,ERR2516694
PRJEB26000,ERS2401245,ERX2535783,ERR2516567
PRJEB26000,ERS2401390,ERX2535928,ERR2516712
PRJEB26000,ERS2401281,ERX2535819,ERR2516603
PRJEB26000,ERS2401373,ERX2535911,ERR2516695
PRJEB26000,ERS2401197,ERX2535735,ERR2516519
PRJEB26000,ERS2401149,ERX2535687,ERR2516471
PRJEB26000,ERS2401123,ERX2535661,ERR2516445
PRJEB26000,ERS2401316,ERX2535854,ERR2516638
PRJEB26000,ERS2401126,ERX2535664,ERR2516448
PRJEB26000,ERS2401155,ERX2535693,ERR2516477
PRJEB26000,ERS2401407,ERX2535945,ERR2516729
PRJEB26000,ERS2401285,ERX2535823,ERR2516607
PRJEB26000,ERS2401240,ERX2535778,ERR2516562
PRJEB26000,ERS2401172,ERX2535710,ERR2516494
PRJEB26000,ERS2401266,ERX2535804,ERR2516588
PRJEB26000,ERS2401350,ERX2535888,ERR2516672
PRJEB26000,ERS2401338,ERX2535876,ERR2516660
PRJEB26000,ERS2401370,ERX2535908,ERR2516692
PRJEB26000,ERS2401319,ERX2535857,ERR2516641
PRJEB26000,ERS2401125,ERX2535663,ERR2516447
PRJEB26000,ERS2401408,ERX2535946,ERR2516730
PRJEB26000,ERS2401271,ERX2535809,ERR2516593
PRJEB26000,ERS2401085,ERX2535623,ERR2516407
PRJEB26000,ERS2401091,ERX2535629,ERR2516413
PRJEB26000,ERS2401334,ERX2535872,ERR2516656
PRJEB26000,ERS2401331,ERX2535869,ERR2516653
PRJEB26000,ERS2401117,ERX2535655,ERR2516439
PRJEB26000,ERS2401088,ERX2535626,ERR2516410
PRJEB26000,ERS2401400,ERX2535938,ERR2516722
PRJEB26000,ERS2401229,ERX2535767,ERR2516551
PRJEB26000,ERS2401183,ERX2535721,ERR2516505
PRJEB25968,ERS2394045,ERX2529096,ERR2509681
PRJEB25968,ERS2394059,ERX2529106,ERR2509886
PRJEB25968,ERS2394061,ERX2529107,ERR2509887
PRJEB25968,ERS2394063,ERX2529108,ERR2509888
PRJEB25968,ERS2394065,ERX2529109,ERR2509889
PRJEB25968,ERS2394067,ERX2529110,ERR2509890
PRJEB25968,ERS2394069,ERX2529111,ERR2509891
PRJEB25968,ERS2394071,ERX2529112,ERR2509892
PRJEB25968,ERS2394073,ERX2529113,ERR2509893
PRJEB25968,ERS2394074,ERX2529114,ERR2509894
PRJEB25968,ERS2394075,ERX2529115,ERR2509895
PRJEB25968,ERS2394046,ERX2529097,ERR2509682
PRJEB25968,ERS2394076,ERX2529116,ERR2509685
PRJEB25968,ERS2394077,ERX2529117,ERR2509686
PRJEB25968,ERS2394078,ERX2529118,ERR2509896
PRJEB25968,ERS2394079,ERX2529119,ERR2509897
PRJEB25968,ERS2394080,ERX2529120,ERR2509879
PRJEB25968,ERS2394048,ERX2529099,ERR2509880
PRJEB25968,ERS2394049,ERX2529100,ERR2509881
PRJEB25968,ERS2394050,ERX2529101,ERR2509882
PRJEB25968,ERS2394051,ERX2529102,ERR2509883
PRJEB25968,ERS2394053,ERX2529103,ERR2509684
PRJEB25968,ERS2394055,ERX2529104,ERR2509884
PRJEB25968,ERS2394057,ERX2529105,ERR2509885
PRJEB25968,ERS2394037,ERX2529088,ERR2509673
PRJEB25968,ERS2394047,ERX2529098,ERR2509683
PRJEB25968,ERS2394041,ERX2529092,ERR2509677
PRJEB25968,ERS2394044,ERX2529095,ERR2509680
PRJEB25968,ERS2394042,ERX2529093,ERR2509678
PRJEB25968,ERS2394043,ERX2529094,ERR2509679
PRJEB25968,ERS2394040,ERX2529091,ERR2509676
PRJEB25968,ERS2394038,ERX2529089,ERR2509674
PRJEB25968,ERS2394039,ERX2529090,ERR2509675
PRJEB26000,ERS2401353,ERX2535891,ERR2516675
PRJEB26000,ERS2401383,ERX2535921,ERR2516705
PRJEB26000,ERS2401270,ERX2535808,ERR2516592
PRJEB26000,ERS2401327,ERX2535865,ERR2516649
PRJEB26000,ERS2401368,ERX2535906,ERR2516690
PRJEB26000,ERS2401254,ERX2535792,ERR2516576
PRJEB26000,ERS2401277,ERX2535815,ERR2516599
PRJEB26000,ERS2401136,ERX2535674,ERR2516458
PRJEB26000,ERS2401384,ERX2535922,ERR2516706
PRJEB26000,ERS2401121,ERX2535659,ERR2516443
PRJEB26000,ERS2401083,ERX2535621,ERR2516405
PRJEB26000,ERS2401166,ERX2535704,ERR2516488
PRJEB26000,ERS2401296,ERX2535834,ERR2516618
PRJEB26000,ERS2401142,ERX2535680,ERR2516464
PRJEB26000,ERS2401150,ERX2535688,ERR2516472
PRJEB26000,ERS2401365,ERX2535903,ERR2516687
PRJEB26000,ERS2401102,ERX2535640,ERR2516424
PRJEB26000,ERS2401092,ERX2535630,ERR2516414
PRJEB26000,ERS2401375,ERX2535913,ERR2516697
PRJEB26000,ERS2401212,ERX2535750,ERR2516534
PRJEB26000,ERS2401323,ERX2535861,ERR2516645
PRJEB26000,ERS2401325,ERX2535863,ERR2516647
PRJEB26000,ERS2401096,ERX2535634,ERR2516418
PRJEB26000,ERS2401112,ERX2535650,ERR2516434
PRJEB26000,ERS2401178,ERX2535716,ERR2516500
PRJEB26000,ERS2401309,ERX2535847,ERR2516631
PRJEB26000,ERS2401187,ERX2535725,ERR2516509
PRJEB26000,ERS2401410,ERX2535948,ERR2516732
PRJEB26000,ERS2401288,ERX2535826,ERR2516610
PRJEB26000,ERS2401225,ERX2535763,ERR2516547
PRJEB26000,ERS2401100,ERX2535638,ERR2516422
PRJEB26000,ERS2401250,ERX2535788,ERR2516572
PRJEB26000,ERS2401376,ERX2535914,ERR2516698
PRJEB26000,ERS2401235,ERX2535773,ERR2516557
PRJEB26000,ERS2401108,ERX2535646,ERR2516430
PRJEB26000,ERS2401145,ERX2535683,ERR2516467
PRJEB26000,ERS2401090,ERX2535628,ERR2516412
PRJEB26000,ERS2401168,ERX2535706,ERR2516490
PRJEB26000,ERS2401269,ERX2535807,ERR2516591
PRJEB26000,ERS2401105,ERX2535643,ERR2516427
PRJEB26000,ERS2401395,ERX2535933,ERR2516717
PRJEB26000,ERS2401347,ERX2535885,ERR2516669
PRJEB26000,ERS2401232,ERX2535770,ERR2516554
PRJEB26000,ERS2401190,ERX2535728,ERR2516512
PRJEB26000,ERS2401134,ERX2535672,ERR2516456
PRJEB26000,ERS2401208,ERX2535746,ERR2516530
PRJEB26000,ERS2401278,ERX2535816,ERR2516600
PRJEB26000,ERS2401313,ERX2535851,ERR2516635
PRJEB26000,ERS2401263,ERX2535801,ERR2516585
PRJEB26000,ERS2401355,ERX2535893,ERR2516677
PRJEB26000,ERS2401388,ERX2535926,ERR2516710
PRJEB26000,ERS2401226,ERX2535764,ERR2516548
PRJEB26000,ERS2401230,ERX2535768,ERR2516552
PRJEB26000,ERS2401351,ERX2535889,ERR2516673
PRJEB26000,ERS2401164,ERX2535702,ERR2516486
PRJEB26000,ERS2401180,ERX2535718,ERR2516502
PRJEB26000,ERS2401340,ERX2535878,ERR2516662
PRJEB26000,ERS2401273,ERX2535811,ERR2516595
PRJEB26000,ERS2401107,ERX2535645,ERR2516429
PRJEB26000,ERS2401294,ERX2535832,ERR2516616
PRJEB26000,ERS2401290,ERX2535828,ERR2516612
PRJEB26000,ERS2401218,ERX2535756,ERR2516540
PRJEB26000,ERS2401192,ERX2535730,ERR2516514
PRJEB26000,ERS2401371,ERX2535909,ERR2516693
PRJEB26000,ERS2401382,ERX2535920,ERR2516704
PRJEB26000,ERS2401242,ERX2535780,ERR2516564
PRJEB26000,ERS2401377,ERX2535915,ERR2516699
PRJEB26000,ERS2401283,ERX2535821,ERR2516605
PRJEB26000,ERS2401206,ERX2535744,ERR2516528
PRJEB26000,ERS2401219,ERX2535757,ERR2516541
PRJEB26000,ERS2401163,ERX2535701,ERR2516485
PRJEB26000,ERS2401276,ERX2535814,ERR2516598
PRJEB26000,ERS2401111,ERX2535649,ERR2516433
PRJEB26000,ERS2401098,ERX2535636,ERR2516420
PRJEB26000,ERS2401315,ERX2535853,ERR2516637
PRJEB26000,ERS2401259,ERX2535797,ERR2516581
PRJEB26000,ERS2401361,ERX2535899,ERR2516683
PRJEB26000,ERS2401114,ERX2535652,ERR2516436
PRJEB26000,ERS2401289,ERX2535827,ERR2516611
PRJEB26000,ERS2401185,ERX2535723,ERR2516507
PRJEB26000,ERS2401196,ERX2535734,ERR2516518
PRJEB26000,ERS2401369,ERX2535907,ERR2516691
PRJEB26000,ERS2401265,ERX2535803,ERR2516587
PRJEB26000,ERS2401366,ERX2535904,ERR2516688
PRJEB26000,ERS2401147,ERX2535685,ERR2516469
PRJEB26000,ERS2401379,ERX2535917,ERR2516701
PRJEB26000,ERS2401106,ERX2535644,ERR2516428
PRJEB26000,ERS2401189,ERX2535727,ERR2516511
PRJEB26000,ERS2401086,ERX2535624,ERR2516408
PRJEB26000,ERS2401303,ERX2535841,ERR2516625
PRJEB26000,ERS2401402,ERX2535940,ERR2516724
PRJEB26000,ERS2401386,ERX2535924,ERR2516708
PRJEB26000,ERS2401216,ERX2535754,ERR2516538
PRJEB26000,ERS2401195,ERX2535733,ERR2516517
PRJEB26000,ERS2401201,ERX2535739,ERR2516523
PRJEB26000,ERS2401115,ERX2535653,ERR2516437
PRJEB26000,ERS2401236,ERX2535774,ERR2516558
PRJEB26000,ERS2401336,ERX2535874,ERR2516658
PRJEB26000,ERS2401129,ERX2535667,ERR2516451
PRJEB26000,ERS2401360,ERX2535898,ERR2516682
PRJEB26000,ERS2401380,ERX2535918,ERR2516702
PRJEB26000,ERS2401302,ERX2535840,ERR2516624
PRJEB26000,ERS2401359,ERX2535897,ERR2516681
PRJEB26000,ERS2401301,ERX2535839,ERR2516623
PRJEB26000,ERS2401130,ERX2535668,ERR2516452
