#Sample.sample_id,Isolate.isolate_id,Seqrep.ena_run_accession,Isolate.ena_experiment_accession,Sample.ena_sample_accession,Sample.ena_study_accession,Pipeline_output,vcf
15069,15069,SRR2101626,None,SAMN03648873,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/69/15069,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15070,15070,SRR2101627,None,SAMN03648874,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/70/15070,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15071,15071,SRR2101628,None,SAMN03648875,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/71/15071,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15072,15072,SRR2101629,None,SAMN03648876,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/72/15072,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15073,15073,SRR2101630,None,SAMN03648877,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/73/15073,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15074,15074,SRR2101631,None,SAMN03648878,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/74/15074,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15075,15075,SRR2101632,None,SAMN03648879,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/75/15075,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15076,15076,SRR2101633,None,SAMN03648880,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/76/15076,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15077,15077,SRR2101634,None,SAMN03648881,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/77/15077,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15078,15078,SRR2101635,None,SAMN03648882,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/78/15078,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15079,15079,SRR2101636,None,SAMN03648883,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/79/15079,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15080,15080,SRR2101637,None,SAMN03648884,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/80/15080,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15081,15081,SRR2101638,None,SAMN03648885,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/81/15081,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15082,15082,SRR2101639,None,SAMN03648886,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/82/15082,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15083,15083,SRR2101640,None,SAMN03648887,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/83/15083,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15084,15084,SRR2101641,None,SAMN03648888,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/84/15084,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15085,15085,SRR2101642,None,SAMN03648889,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/85/15085,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15086,15086,SRR2101643,None,SAMN03648890,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/86/15086,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15087,15087,SRR2101644,None,SAMN03648891,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/87/15087,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15088,15088,SRR2101645,None,SAMN03648892,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/88/15088,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15089,15089,SRR2101646,None,SAMN03648893,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/89/15089,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15090,15090,SRR2101647,None,SAMN03648894,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/90/15090,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15091,15091,SRR2101648,None,SAMN03648895,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/91/15091,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15092,15092,SRR2101649,None,SAMN03648896,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/92/15092,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
15093,15093,SRR2101650,None,SAMN03648897,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/93/15093,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15094,15094,SRR2101651,None,SAMN03648898,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/94/15094,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
15095,15095,SRR2101652,None,SAMN03648899,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/95/15095,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15096,15096,SRR2101653,None,SAMN03648900,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/96/15096,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15097,15097,SRR2101654,None,SAMN03648901,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/97/15097,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15098,15098,SRR2101655,None,SAMN03648902,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/98/15098,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15099,15099,SRR2101656,None,SAMN03648903,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/50/99/15099,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
15100,15100,SRR2101657,None,SAMN03648904,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/00/15100,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15101,15101,SRR2101658,None,SAMN03648905,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/01/15101,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15102,15102,SRR2101659,None,SAMN03648906,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/02/15102,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15103,15103,SRR2101660,None,SAMN03648907,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/03/15103,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15104,15104,SRR2101661,None,SAMN03648908,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/04/15104,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15105,15105,SRR2101662,None,SAMN03648909,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/05/15105,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15106,15106,SRR2101663,None,SAMN03648910,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/06/15106,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15107,15107,SRR2101664,None,SAMN03648911,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/07/15107,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15108,15108,SRR2101665,None,SAMN03648912,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/08/15108,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15109,15109,SRR2101666,None,SAMN03648913,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/09/15109,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15110,15110,SRR2101667,None,SAMN03648914,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/10/15110,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15111,15111,SRR2101668,None,SAMN03648915,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/11/15111,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15112,15112,SRR2101669,None,SAMN03648916,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/12/15112,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15113,15113,SRR2101670,None,SAMN03648917,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/13/15113,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15114,15114,SRR2101671,None,SAMN03648918,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/14/15114,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15115,15115,SRR2101672,None,SAMN03648919,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/15/15115,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15116,15116,SRR2101673,None,SAMN03648920,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/16/15116,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15117,15117,SRR2101674,None,SAMN03648921,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/17/15117,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15118,15118,SRR2101675,None,SAMN03648922,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/18/15118,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15119,15119,SRR2101676,None,SAMN03648923,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/19/15119,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15120,15120,SRR2101677,None,SAMN03648924,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/20/15120,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15121,15121,SRR2101678,None,SAMN03648925,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/21/15121,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15122,15122,SRR2101679,None,SAMN03648926,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/22/15122,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15123,15123,SRR2101680,None,SAMN03648927,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/23/15123,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15124,15124,SRR2101681,None,SAMN03648928,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/24/15124,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15125,15125,SRR2101682,None,SAMN03648929,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/25/15125,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15126,15126,SRR2101683,None,SAMN03648930,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/26/15126,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15127,15127,SRR2101684,None,SAMN03648931,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/27/15127,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15128,15128,SRR2101685,None,SAMN03648932,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/28/15128,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15129,15129,SRR2101686,None,SAMN03648933,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/29/15129,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15130,15130,SRR2101687,None,SAMN03648934,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/30/15130,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15131,15131,SRR2101688,None,SAMN03648935,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/31/15131,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15132,15132,SRR2101689,None,SAMN03648936,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/32/15132,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15133,15133,SRR2101690,None,SAMN03648937,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/33/15133,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15134,15134,SRR2101691,None,SAMN03648938,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/34/15134,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15135,15135,SRR2101692,None,SAMN03648939,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/35/15135,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15136,15136,SRR2101693,None,SAMN03648940,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/36/15136,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15137,15137,SRR2101694,None,SAMN03648941,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/37/15137,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15138,15138,SRR2101695,None,SAMN03648942,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/38/15138,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15139,15139,SRR2101696,None,SAMN03648943,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/39/15139,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15140,15140,SRR2101697,None,SAMN03648944,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/40/15140,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
15141,15141,SRR2101698,None,SAMN03648945,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/41/15141,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15142,15142,SRR2101699,None,SAMN03648946,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/42/15142,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15143,15143,SRR2101700,None,SAMN03648947,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/43/15143,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15144,15144,SRR2101701,None,SAMN03648948,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/44/15144,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15145,15145,SRR2101702,None,SAMN03648949,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/45/15145,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15146,15146,SRR2101703,None,SAMN03648950,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/46/15146,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15147,15147,SRR2101704,None,SAMN03648951,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/47/15147,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15148,15148,SRR2101705,None,SAMN03648952,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/48/15148,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15149,15149,SRR2101706,None,SAMN03648953,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/49/15149,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15150,15150,SRR2101707,None,SAMN03648954,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/50/15150,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15151,15151,SRR2101708,None,SAMN03648955,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/51/15151,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15152,15152,SRR2101709,None,SAMN03648956,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/52/15152,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15153,15153,SRR2101710,None,SAMN03648957,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/53/15153,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15154,15154,SRR2101711,None,SAMN03648958,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/54/15154,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15155,15155,SRR2101712,None,SAMN03648959,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/55/15155,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15156,15156,SRR2101713,None,SAMN03648960,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/56/15156,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
15157,15157,SRR2101714,None,SAMN03648961,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/57/15157,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15158,15158,SRR2101715,None,SAMN03648962,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/58/15158,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15159,15159,SRR2101716,None,SAMN03648963,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/59/15159,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15160,15160,SRR2101717,None,SAMN03648964,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/60/15160,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15161,15161,SRR2101718,None,SAMN03648965,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/61/15161,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15162,15162,SRR2101719,None,SAMN03648966,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/62/15162,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15163,15163,SRR2101720,None,SAMN03648967,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/63/15163,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15164,15164,SRR2101721,None,SAMN03648968,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/64/15164,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15165,15165,SRR2101722,None,SAMN03648969,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/65/15165,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15166,15166,SRR2101723,None,SAMN03648970,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/66/15166,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15167,15167,SRR2101724,None,SAMN03648971,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/67/15167,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15168,15168,SRR2101725,None,SAMN03648972,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/68/15168,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15169,15169,SRR2101726,None,SAMN03648973,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/69/15169,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15170,15170,SRR2101727,None,SAMN03648974,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/70/15170,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15171,15171,SRR2101728,None,SAMN03648975,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/71/15171,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15172,15172,SRR2101729,None,SAMN03648976,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/72/15172,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15173,15173,SRR2101730,None,SAMN03648977,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/73/15173,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15174,15174,SRR2101731,None,SAMN03648978,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/74/15174,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15175,15175,SRR2101732,None,SAMN03648979,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/75/15175,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
15176,15176,SRR2101733,None,SAMN03648980,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/76/15176,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15177,15177,SRR2101734,None,SAMN03648981,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/77/15177,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15178,15178,SRR2101735,None,SAMN03648982,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/78/15178,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15179,15179,SRR2101736,None,SAMN03648983,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/79/15179,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15180,15180,SRR2101737,None,SAMN03648984,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/80/15180,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15181,15181,SRR2101738,None,SAMN03648985,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/81/15181,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15182,15182,SRR2101739,None,SAMN03648986,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/82/15182,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15183,15183,SRR2101740,None,SAMN03648987,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/83/15183,Pipelines/1/variant_call/0.5.2.ref.3/minos/final.vcf
15184,15184,SRR2101741,None,SAMN03648988,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/84/15184,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
15185,15185,SRR2101742,None,SAMN03648989,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/85/15185,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
15186,15186,SRR2101743,None,SAMN03648990,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/86/15186,Pipelines/1/variant_call/0.7.1.ref.3/minos/final.vcf
15187,15187,SRR2101744,None,SAMN03648991,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/01/51/87/15187,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
